Date,Agency,Category,Title,Link
1. August 2025,"Department of Health and Social Care, UK",Guidance,Pharmaceutical needs assessments: information pack,https://www.linkedin.com/feed/update/urn:li:activity:7357009158816104448?
1. August 2025,ANVISA Brazil,Bulletin,"Technovigilance Informative Bulletin, Issue No. 01 of 2025: Pulmonary Ventilators",https://www.linkedin.com/feed/update/urn:li:activity:7356941900458692608?
1. August 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Medical device products using nanomaterials Classification definition guiding principles,https://www.linkedin.com/feed/update/urn:li:activity:7356937530249777152?
1. August 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Rehabilitation digital therapy software products Classification definition guiding principles,https://www.linkedin.com/feed/update/urn:li:activity:7356938288051462144?
31. July 2025,European Medicines Agency,Overview,Overview of comments received on the â€œHMA/EMA guidance document on the identification of  personal data and commercially confidential information within the structure of the marketing authorisation application (MAA) dossierâ€ â€“ public consultation,https://www.linkedin.com/feed/update/urn:li:activity:7356713296546209792?
31. July 2025,European Medicines Agency,Guidance,IRIS guide to registration and RPIs,https://www.linkedin.com/feed/update/urn:li:activity:7356709126170705920?
31. July 2025,European Medicines Agency,Meeting,Highlight report: 14th meeting of the industry stakeholder platform on the operation of the centralised procedure for human medicines,https://www.linkedin.com/feed/update/urn:li:activity:7356696807277510658?
31. July 2025,National Institute of Standards and Technology (NIST),Guidance,"Secure Software Development, Security, and Operations (DevSecOps) Practices",https://www.linkedin.com/feed/update/urn:li:activity:7356691343852642304?
31. July 2025,International Council for Harmonisation,Guidance,"ICH E2B(R3) Q&As, Implementation Guide, and Appendix I (G) Reach Step 4 of the ICH Process",https://www.linkedin.com/feed/update/urn:li:activity:7356672390090612736?
31. July 2025,USA Food & Drug Administration FDA,Guidance,Medical Device User Fee Small Business Qualification and Determination,https://www.linkedin.com/feed/update/urn:li:activity:7356661327353815040?
31. July 2025,USA Food & Drug Administration FDA,Fees,"Medical Device User Fee Amendments (MDUFA) Fiscal Year 2026 (Oct 1, 2024 â€“ Sep 30, 2025)",https://www.linkedin.com/feed/update/urn:li:activity:7356633213282246656?
30. July 2025,Swissmedic,Guidance,GMP compliance by foreign manufacturers,https://www.linkedin.com/feed/update/urn:li:activity:7356298757526720512?
30. July 2025,European Medicines Agency,Guidance,Procedural advice on paediatric applications,https://www.linkedin.com/feed/update/urn:li:activity:7356278549688844288?
30. July 2025,Medical Device Authority Malaysia,Announcement,Implementation of the Malaysia-China Medical Device Regulatory Reliance Programme (Pilot Phase 1: 30 July â€“ 30 September 2025),https://www.linkedin.com/feed/update/urn:li:activity:7356274713502859264?
30. July 2025,Team-NB,Perspective,Notified Body Perspective on Future Governance in the EU Medical Device Sector,https://www.linkedin.com/feed/update/urn:li:activity:7356267305829318657?
30. July 2025,Egyptian Drug Authority,Guidance,Update of the requirements for the files of variables for stability studies submitted in advance to the General Directorate of Stability,https://www.linkedin.com/feed/update/urn:li:activity:7356263143615987713?
30. July 2025,"Health Sciences Authority (HSA), Singapore",Guidance,Regulatory Updates for Therapeutic Product Registration (effective 30 July 25),https://www.linkedin.com/feed/update/urn:li:activity:7356231401660129280?
30. July 2025,"Therapeutic Goods Administration (TGA), Australia",Report,Clarifying and strengthening the regulation of Medical Device Software including Artificial Intelligence (AI),https://www.linkedin.com/feed/update/urn:li:activity:7356216098914017280?
30. July 2025,"Therapeutic Goods Administration (TGA), Australia",Report,Safe and Responsible Artificial Intelligence in Health Care â€“ Legislation and Regulation Review,https://www.linkedin.com/feed/update/urn:li:activity:7356220518091374592?
30. July 2025,European Commission,Regulation,COMMISSION DELEGATED REGULATION (EU) 2025/788 amending Delegated Regulation (EU)2023/2197 as regards the date of application,https://www.linkedin.com/feed/update/urn:li:activity:7356205751725346817?
30. July 2025,USA Food & Drug Administration FDA,Whitepaper,Economics of Quality Management Incentives,https://www.linkedin.com/feed/update/urn:li:activity:7356197204342046720?
28. July 2025,MedTech Leading Voice,Roundup,Regulatory Roundup Monday 28. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7355552668120928256?
28. July 2025,Drug Regulatory Authority of Pakistan,Guidance,Clinical trials or bio-similarity studies of locally manufactured biologic drugs,https://www.linkedin.com/feed/update/urn:li:activity:7354396213992931330?
28. July 2025,Drug Regulatory Authority of Pakistan,Report,Pakistan Clinical Research Landscape Report 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354397532317175808?
28. July 2025,Egyptian Drug Authority,Extension,Extension for Pharmaceutical Registration,https://www.linkedin.com/feed/update/urn:li:activity:7353706930676080641?
28. July 2025,European Commission,Report,AI evidence pathway for operationalising trustworthy AI in health,https://www.linkedin.com/feed/update/urn:li:activity:7353059625794998274?
28. July 2025,European Medicines Agency,Guidance,Pharmaceutical Quality of Inhalation and Nasal Medicinal Products,https://www.linkedin.com/feed/update/urn:li:activity:7353094087522099200?
28. July 2025,European Medicines Agency,Guidance,Demonstrating Therapeutic equivalence for asthma and COPD,https://www.linkedin.com/feed/update/urn:li:activity:7353092992959672320?
28. July 2025,European Medicines Agency,Guidance,(Q&As) External Guidance on clinical data for medicinal products (Policy 0070),https://www.linkedin.com/feed/update/urn:li:activity:7354036631873495041?
28. July 2025,European Medicines Agency,Guidance,Guideline on good pharmacovigilance practices (GVP) + Cover Note,https://www.linkedin.com/feed/update/urn:li:activity:7354398426060521472?
28. July 2025,European Medicines Agency,Meeting,Committee for Medicinal Products for Human Use(CHMP) 21-24 July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354816951065419777?
28. July 2025,European Directorate for the Quality of Medicines & HealthCare,Report,Highlights 2024 - EDQM annual report,https://www.linkedin.com/feed/update/urn:li:activity:7353300544301473792?
28. July 2025,"Health Products Regulatory Authority (HPRA), Ireland",Guidance,Reporting and Investigation of Quality Defects in Medicinal Products,https://www.linkedin.com/feed/update/urn:li:activity:7353305727462973442?
28. July 2025,"Health Products Regulatory Authority (HPRA), Ireland",Guidance,Revised Good Clinical Practice Guideline ICH E6 (R3) Effective 23. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354027960732905472?
28. July 2025,"Health Sciences Authority (HSA), Singapore",Guidance,Update for SaMD and Qualification of Clinical Decision Support Software (CDSS),https://www.linkedin.com/feed/update/urn:li:activity:7353650094883119104?
28. July 2025,Medicines and Healthcare products Regulatory Agency,Report,Annual Report and Accounts 2024 to 2025,https://www.linkedin.com/feed/update/urn:li:activity:7353308583624642561?
28. July 2025,Medicines and Healthcare products Regulatory Agency,Report,MHRA Impact Report,https://www.linkedin.com/feed/update/urn:li:activity:7353311880163016705?
28. July 2025,Medicines and Healthcare products Regulatory Agency,Report,Post-Consultation Plans to Modernize Medical Device Regulation in Great Britain,https://www.linkedin.com/feed/update/urn:li:activity:7353404167178125312?
28. July 2025,Medicines and Healthcare products Regulatory Agency,Report,Commission on Human Medicines Annual Report 2024,https://www.linkedin.com/feed/update/urn:li:activity:7353665253936623617?
28. July 2025,Medicines and Healthcare products Regulatory Agency,Report,British Pharmacopoeia Commission,https://www.linkedin.com/feed/update/urn:li:activity:7353665258529456128?
28. July 2025,Medicines and Healthcare products Regulatory Agency,Form,Decentralised Manufacture Designation Application,https://www.linkedin.com/feed/update/urn:li:activity:7353718816268247040?
28. July 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Announcement,Abolition of Three Medical Device Industry Standards,https://www.linkedin.com/feed/update/urn:li:activity:7353653849926029312?
28. July 2025,South African Health Products Regulatory Authority,Guidance,Amended Medical Device Establishment Licence Renewal Process,https://www.linkedin.com/feed/update/urn:li:activity:7352955138333892608?
28. July 2025,South African Health Products Regulatory Authority,Guidance,Regulatory Information Management System (RIMS) â€“ Technical Files,https://www.linkedin.com/feed/update/urn:li:activity:7354055889558855680?
28. July 2025,Swissmedic,Form,Swissmedic Forms for July 2025,
28. July 2025,Swissmedic,Guidance,Adoption of ICH GCP Guideline E6(R3),
28. July 2025,"Therapeutic Goods Administration (TGA), Australia",Business Plan,Business Plan 2025-26,https://www.linkedin.com/feed/update/urn:li:activity:7352950691176271872?
28. July 2025,"Therapeutic Goods Administration (TGA), Australia",Form,Application to amend the Poisons Standard,https://www.linkedin.com/feed/update/urn:li:activity:7353288596189024256?
28. July 2025,USA Food & Drug Administration FDA,Whitepaper,Selective Safety Data Collection,https://www.linkedin.com/feed/update/urn:li:activity:7354212515557326849?
28. July 2025,USA Food & Drug Administration FDA,Guidance,Regulatory Accelerator,https://www.linkedin.com/feed/update/urn:li:activity:7354374510281662464?
 28. July 2025,Marina Daineko,News,Monday News,https://www.linkedin.com/feed/update/urn:li:activity:7355521018481836035?
 28. July 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,eCTD v4.0 AU module 1 and regional information,https://www.linkedin.com/feed/update/urn:li:activity:7355503455295217664?
27. July 2025,USA Food & Drug Administration FDA,Guidance,FDA Approves New Alternative Standard Related to Breast Density Assessments,https://www.linkedin.com/feed/update/urn:li:activity:7355477207739179008?
27. July 2025,MedTech Leading Voice,Newsletter,7 Point Scorecard to Improve Synthetic Medical Data Quality,https://www.linkedin.com/feed/update/urn:li:activity:7355465834338607104?
27. July 2025,BARBARA PIROLA,Guidance,"USP-NF <788> Particulate Matter in Injections,effective August 1, 2026",https://www.linkedin.com/feed/update/urn:li:activity:7355126471620804608?
26. July 2025,MedTech Leading Voice,Video,The QA/RA Week That Was 26. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354816875068891136?
26. July 2025,European Medicines Agency,Meeting,Committee for Medicinal Products for Human Use(CHMP) 21.-24. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354816951065419777?
26. July 2025,BSI Medical Devices,Guidance,Are you an IVD manufacturer transitioning your legacy devices to the IVDR?,https://www.linkedin.com/feed/update/urn:li:activity:7354805282037768192?
26. July 2025,BARBARA PIROLA,Guidance,USP PHARMACOPEIA <921> JUST PUBLISHED,https://www.linkedin.com/feed/update/urn:li:activity:7354766928055255043?
25. July 2025,MedTech Leading Voice,Video,Preview Regulatory Roundup Monday 28. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354465493652492288?
25. July 2025,Drug Regulatory Authority of Pakistan,Guidance,Guidance document for requirement of clinical trials or bio-similarity studies for registration of locally manufactured biological drugs for humans,https://www.linkedin.com/feed/update/urn:li:activity:7354396213992931330?
25. July 2025,Drug Regulatory Authority of Pakistan,Report,Pakistan Clinical Research Landscape Report 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354397532317175808?
25. July 2025,European Medicines Agency,Guidance,Guideline on good pharmacovigilance practices (GVP) Module VI Addendum II â€“ Masking of personal data in individual case safety reports submitted to EudraVigilance,https://www.linkedin.com/feed/update/urn:li:activity:7354398426060521472?
25. July 2025,USA Food & Drug Administration FDA,Guidance,Regulatory Accelerator,https://www.linkedin.com/feed/update/urn:li:activity:7354374510281662464?
24. July 2025,South African Health Products Regulatory Authority,Guidance,Regulatory Information Management System (RIMS)-Technical Files,https://www.linkedin.com/feed/update/urn:li:activity:7354055889558855680?
24. July 2025,European Medicines Agency,Guidance,Clinical Data Publication (CDP) Questions and Answers (Q&As) on the External Guidance on the implementation of the European Medicines Agency policy on the publication of clinical data for medicinal products for human use (Policy 0070),https://www.linkedin.com/feed/update/urn:li:activity:7354036631873495041? 
24. July 2025,"Health Products Regulatory Authority (HPRA), Ireland",Guidance,Revised Good Clinical Practice Guideline ICH E6 (R3) Effective 23. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7354027960732905472?
24. July 2025,USA Food & Drug Administration FDA,Whitepaper,Selective Safety Data Collection,https://www.linkedin.com/feed/update/urn:li:activity:7354026751460605953?
23. July 2025,Medicines and Healthcare products Regulatory Agency,Form,Decentralised Manufacture Designation Application,https://www.linkedin.com/feed/update/urn:li:activity:7353718816268247040?
23. July 2025,Egyptian Drug Authority,Extension,Extension of the deadline for human pharmaceuticals that have obtained approvals for registration applications issued between 2014 and 2015 in accordance with Ministerial Decision 296/2009,https://www.linkedin.com/feed/update/urn:li:activity:7353706930676080641?
23. July 2025,"Health Sciences Authority (HSA), Singapore",Guidance,Update for Guidelines on Risk Classification of SaMD and Qualification of Clinical Decision Support Software (CDSS),https://www.linkedin.com/feed/update/urn:li:activity:7353650094883119104?
23. July 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Announcement of the State Food and Drug Administration on the Abolition of Three Medical Device Industry Standards (No. 69 [2025]) including Surgical Implants - Metal Materials - Part 7: Malleable and Cold-Worked Cobalt-Chromium-Nickel-Molybdenum-Ferroalloy,https://www.linkedin.com/feed/update/urn:li:activity:7353653849926029312?
23. July 2025,Medicines and Healthcare products Regulatory Agency,Report,Commission on Human Medicines Annual Report 2024,https://www.linkedin.com/feed/update/urn:li:activity:7353665253936623617?
23. July 2025,Medicines and Healthcare products Regulatory Agency,Report,British Pharmacopoeia Commission Annual Report 2024,https://www.linkedin.com/feed/update/urn:li:activity:7353665258529456128?
22. July 2025,Medicines and Healthcare products Regulatory Agency,Report,MHRA Publishes Post-Consultation Plans to Modernize Medical Device Regulation in Great Britain,https://www.linkedin.com/feed/update/urn:li:activity:7353404167178125312?
22. July 2025,Medicines and Healthcare products Regulatory Agency,Report,MHRA Impact Report,https://www.linkedin.com/feed/update/urn:li:activity:7353311880163016705?
22. July 2025,Medicines and Healthcare products Regulatory Agency,Report,Annual Report and Accounts 2024 to 2025,https://www.linkedin.com/feed/update/urn:li:activity:7353308583624642561?
22. July 2025,"Therapeutic Goods Administration (TGA), Australia",Form,Application to amend the Poisons Standard,https://www.linkedin.com/feed/update/urn:li:activity:7353288596189024256?
22. July 2025,"Health Products Regulatory Authority (HPRA), Ireland",Guidance,Reporting and Investigation of Quality Defects in Medicinal Products for Human and Veterinary Use,https://www.linkedin.com/feed/update/urn:li:activity:7353305727462973442?
22. July 2025,European Directorate for the Quality of Medicines & HealthCare,Report,2024 â€“ EDQM annual report,https://www.linkedin.com/feed/update/urn:li:activity:7353300544301473792?
 21. July 2025,European Medicines Agency,Guidance,Guideline on the requirements for demonstrating Therapeutic equivalence between orally inhaled products (OIP) for asthma and chronic obstructive pulmonary disease (COPD),https://www.linkedin.com/feed/update/urn:li:activity:7353092992959672320?
 21. July 2025,European Medicines Agency,Guidance,Guideline on the pharmaceutical quality of inhalation and nasal medicinal products,https://www.linkedin.com/feed/update/urn:li:activity:7353094087522099200?
 21. July 2025,European Commission,Report,AI evidence pathway for operationalising trustworthy AI in health: An ontology unfolding ethical principles into translational and fundamental concepts,https://www.linkedin.com/feed/update/urn:li:activity:7353059625794998274? 
 21. July 2025,Marina Daineko,News,Monday News,https://www.linkedin.com/feed/update/urn:li:activity:7352988304339791872? 
 21. July 2025,TÜV SÜD,Whitepaper,In Silico Methodologies A Notified Body's Perspective on Medical Device Approval,https://www.linkedin.com/feed/update/urn:li:activity:7352961936138858496?
 21. July 2025,South African Health Products Regulatory Authority,Guidance,Amended Medical Device Establishment Licence Renewal Process,https://www.linkedin.com/feed/update/urn:li:activity:7352955138333892608?
 21. July 2025,"Therapeutic Goods Administration (TGA), Australia",Business Plan,Business Plan 2025-26,https://www.linkedin.com/feed/update/urn:li:activity:7352950691176271872?
21. July 2025,MedTech Leading Voice,Roundup,Regulatory Roundup Monday 21. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7353015929191972864?
21. July 2025,ANVISA Brazil,Consultation,Good Manufacturing Practices,https://www.linkedin.com/feed/update/urn:li:activity:7350778486334070784?
21. July 2025,ANVISA Brazil,Consultation,Call notice receives contributions to the proposal of the ICH Guide M4Q(R2),https://www.linkedin.com/feed/update/urn:li:activity:7350779684369981440?
21. July 2025,Egyptian Drug Authority,Guidance,Rules and Procedures for Registering Human Medicinal Products,
21. July 2025,European Commission,Update,Notified Body Update (50) Active MDR (18) IVDR 1 Withdrawn,
21. July 2025,European Medicines Agency,Guidance,IRIS guide for applicants,https://www.linkedin.com/feed/update/urn:li:activity:7350780077418127360?
21. July 2025,European Medicines Agency,Guidance,Pre-authorisation procedural advice for users of the centralised procedure,https://www.linkedin.com/feed/update/urn:li:activity:7351120024155095040?
21. July 2025,European Medicines Agency,Guidance,Post-authorisation procedural advice for users of the centralised procedure,https://www.linkedin.com/feed/update/urn:li:activity:7351127770111893505?
21. July 2025,European Medicines Agency,Guidance,Checklist for submission of product information without linguistic review,https://www.linkedin.com/feed/update/urn:li:activity:7351131800628342787?
21. July 2025,European Medicines Agency,Guidance,Guide to information on human medicines evaluated by EMA,https://www.linkedin.com/feed/update/urn:li:activity:7351304156592185344?
21. July 2025,"Health Products Regulatory Authority (HPRA), Ireland",Statement,(CAMD) release consensus statement - reform of EU regulatory Medical Devices,https://www.linkedin.com/feed/update/urn:li:activity:7350780436907761665?
21. July 2025,Medicines and Healthcare products Regulatory Agency,Form,Medicines: application forms for a manufacturer licence,https://www.linkedin.com/feed/update/urn:li:activity:7350780818396483584?
21. July 2025,Medicines and Healthcare products Regulatory Agency,Form,Medicines: variation forms for a manufacturer's licence,https://www.linkedin.com/feed/update/urn:li:activity:7350781181304422437?
21. July 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Clinical investigations for medical devices,https://www.linkedin.com/feed/update/urn:li:activity:7351200033129603072? 
21. July 2025,Medicines and Healthcare products Regulatory Agency,Directive,The Alternative Provider Medical Services (Amendment) Directions 2025,https://www.linkedin.com/feed/update/urn:li:activity:7351531942296580096?
21. July 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Use of real-world data in clinical studies to support regulatory decisions,
21. July 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Classification & Definition of Medical Devices for Myopia & Amblyopia Treatment,https://www.linkedin.com/feed/update/urn:li:activity:7351503976871198722?
21. July 2025,Pharmaceutical Inspection Co-operation Scheme PIC/S,Guidance,Draft guidelines: Revised Chapter 4 - Documentation,
21. July 2025,Pharmaceutical Inspection Co-operation Scheme PIC/S,Guidance,Draft guidelines: Revised Annex 11 - Computerised systems,
21. July 2025,Pharmaceutical Inspection Co-operation Scheme PIC/S,Guidance,Draft guidelines: New annex 22 - Artificial intelligence,
21. July 2025,South African Health Products Regulatory Authority,Guidance,SAHPRA Engagement Portal Launch Update,https://www.linkedin.com/feed/update/urn:li:activity:7350781751713046530?
21. July 2025,South African Health Products Regulatory Authority,Guidance,Contact Details for Adverse Events Reporting for License Holders,https://www.linkedin.com/feed/update/urn:li:activity:7351506226318303236?
21. July 2025,Swissmedic,Form,Swissmedic Forms for July 2025,
21. July 2025,Swissmedic,Guidance,Export Certificates,
21. July 2025,Team-NB,Position Paper,Orphan In-vitro diagnostics medical devices,https://www.linkedin.com/feed/update/urn:li:activity:7351843841714397184?
21. July 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Complying with changes to the Permissible Ingredients Determination,https://www.linkedin.com/feed/update/urn:li:activity:7351508758008635392?
21. July 2025,USA Food & Drug Administration FDA,Guidance,Recommendations for Testing Blood Donations for Hepatitis B Surface Antigen,https://www.linkedin.com/feed/update/urn:li:activity:7350951872469385217?
21. July 2025,USA Food & Drug Administration FDA,Guidance,Development of Cancer Drugs for Use in Novel Combination,https://www.linkedin.com/feed/update/urn:li:activity:7351511335723048960?
21. July 2025,USA Food & Drug Administration FDA,Guidance,Meetings Between the FDA and Sponsors or Applicants of BsUFA Products,https://www.linkedin.com/feed/update/urn:li:activity:7352264409135685633?
21. July 2025,USA Food & Drug Administration FDA,Guidance,E21 Inclusion of Pregnant and Breastfeeding Women in Clinical Trials,https://www.linkedin.com/feed/update/urn:li:activity:7352265398861398017?
20. July 2025,MedTech Leading Voice,Newsletter,FDA-Authorized AI-Enabled Medical Devices: An Updated Report,https://www.linkedin.com/feed/update/urn:li:activity:7352932228890271744?
19. July 2025,MedTech Leading Voice,Video,The QA/RA Week That Was 19. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7352283767413043200?
19. July 2025,USA Food & Drug Administration FDA,Guidance,Formal Meetings Between the FDA and Sponsors or Applicants of BsUFA Products,https://www.linkedin.com/feed/update/urn:li:activity:7352264409135685633?
19. July 2025,USA Food & Drug Administration FDA,Guidance,E21 Inclusion of Pregnant and Breastfeeding Women in Clinical Trials,https://www.linkedin.com/feed/update/urn:li:activity:7352265398861398017?
18. July 2025,MedTech Leading Voice,Video,Preview Regulatory Roundup Monday 21. July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7351957369427267585?
18. July 2025,Team-NB,Position Paper,Orphan In-vitro diagnostics medical devices,https://www.linkedin.com/feed/update/urn:li:activity:7351843841714397184?
17. July 2025,MedTech Leading Voice,Guidance,Five Ways IoT Will Blow Up Your Cybersecurity Budget,https://www.linkedin.com/feed/update/urn:li:activity:7351638370332090368?
17. July 2025,Scilife,Guidance,How AI can help with FMEAs,https://www.linkedin.com/feed/update/urn:li:activity:7351638370332090368? 
17. July 2025,Medicines and Healthcare products Regulatory Agency,Directive,The Alternative Provider Medical Services (APMS) Directions Ammendment 2025,https://www.linkedin.com/feed/update/urn:li:activity:7351531942296580096?
17. July 2025,USA Food & Drug Administration FDA,Guidance,Development of Cancer Drugs for Use in Novel Combination - Determining the Contribution of the Individual Drugsâ€™ Effects,https://www.linkedin.com/feed/update/urn:li:activity:7351511335723048960?
17. July 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Complying with changes to the Permissible Ingredients Determination,https://www.linkedin.com/feed/update/urn:li:activity:7351508758008635392?
17. July 2025,South African Health Products Regulatory Authority,Guidance,Contact Details for Guideline SAHPGL-MD-03 Medical Device Vigilance: Adverse Events Reporting for License Holders,https://www.linkedin.com/feed/update/urn:li:activity:7351506226318303236?
17. July 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Notice of the State Food and Drug Administration on Issuing the Guiding Principles for the Classification and Definition of Medical Devices for Myopia Control and Amblyopia Treatment with Light Sources (No. 25 [2025]),https://www.linkedin.com/feed/update/urn:li:activity:7351503976871198722?
16. July 2025,European Medicines Agency,Guidance,Guide to information on human medicines evaluated by EMA,https://www.linkedin.com/feed/update/urn:li:activity:7351304156592185344?
16. July 2025,BSI Medical Devices,Guidance,Navigating the complexities of Article 117 of the MDR,https://www.linkedin.com/posts/bsi-medical-devices_bsi-medical-devices-article-117-activity-7350894456688050177-IZX1?
16. July 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Clinical investigations for medical devices,https://www.linkedin.com/feed/update/urn:li:activity:7351200033129603072? 
16. July 2025,European Medicines Agency,Guidance,Checklist for the submission of product information annexes and Annex A (if applicable) for minor procedures without linguistic review,https://www.linkedin.com/feed/update/urn:li:activity:7351131800628342787?
16. July 2025,European Medicines Agency,Guidance,Post-authorisation Procedural Advice for Users of the Centralised Procedure,https://www.linkedin.com/feed/update/urn:li:activity:7351127770111893505?
16. July 2025,European Medicines Agency,Guidance,Pre-authorisation Procedural Advice for Users of the Centralised Procedure,https://www.linkedin.com/feed/update/urn:li:activity:7351120024155095040?
15. July 2025,USA Food & Drug Administration FDA,Guidance,Recommendations for Testing Blood Donations for Hepatitis B Surface Antigen,https://www.linkedin.com/feed/update/urn:li:activity:7350951872469385217?
15. July 2025,ANVISA Brazil,Consultation,Anvisa invites the pharmaceutical sector to participate in international public consultation on Good Manufacturing Practices,https://www.linkedin.com/feed/update/urn:li:activity:7350778486334070784?
15. July 2025,ANVISA Brazil,Consultation,Call notice receives contributions to the proposal of the ICH Guide M4Q(R2),https://www.linkedin.com/feed/update/urn:li:activity:7350779684369981440?
15. July 2025,European Medicines Agency,Guidance,IRIS guide for applicants,https://www.linkedin.com/feed/update/urn:li:activity:7350780077418127360?
15. July 2025,"Health Products Regulatory Authority (HPRA), Ireland",Statement,Heads of Competent Authorities for Medical Devices(CAMD) release consensus statement on reform of the EU regulatory framework for medical devices,https://www.linkedin.com/feed/update/urn:li:activity:7350780436907761665?
15. July 2025,Medicines and Healthcare products Regulatory Agency,Forms,Medicines: application forms for a manufacturer licence,https://www.linkedin.com/feed/update/urn:li:activity:7350780818396483584?
15. July 2025,Medicines and Healthcare products Regulatory Agency,Forms,Medicines: variation forms for a manufacturer's licence,https://www.linkedin.com/feed/update/urn:li:activity:7350781181304422437?
15. July 2025,South African Health Products Regulatory Authority,Guidance,SAHPRA Engagement Portal-Launch Update,https://www.linkedin.com/feed/update/urn:li:activity:7350781751713046530?
14. July 2025,ANVISA Brazil,Guidance,Anvisa's evaluation maintains PMMA for indications already approved,
14. July 2025,ANVISA Brazil,Guidance,Unique Medical Device Identification: next steps for implementation,
14. July 2025,Egyptian Drug Authority,Guidance,Post-Trial Access in Clinical Medical Research,
14. July 2025,European Commission,Consultation,"EudraLex Volume 4  GMP Guidelines: Chapter 4, Annex 11 & New Annex 22",https://www.linkedin.com/feed/update/urn:li:activity:7348404654629634048?
14. July 2025,European Commission,Decision,Decision (EU) 2025/1324 (expert panel on paediatrics and rare diseases),https://www.linkedin.com/feed/update/urn:li:activity:7348711253051117568?
14. July 2025,European Commission,Presentations,EU health technology assessment: Advent of a new era of collaboration,
14. July 2025,European Commission,Position Paper,"Master UDI-DI to contact lenses, spectacle frames, spectacle lenses",https://www.linkedin.com/feed/update/urn:li:activity:7349313820982407168?
14. July 2025,European Directorate for the Quality of Medicines & HealthCare,Report,Certification monthly report of activities: End of June 2025,
14. July 2025,European Medicines Agency,Guidance,Clinical Trials Information System (CTIS): online training modules for authorities,https://www.linkedin.com/feed/update/urn:li:activity:7348705653474881538?
14. July 2025,European Medicines Agency,Guidance,Q&A about the clinical study data proof-of-concept pilot for industry,https://www.linkedin.com/feed/update/urn:li:activity:7348302899405332485?
14. July 2025,European Medicines Agency,Report,Review of AI/ML applications in medicines lifecycle (2024),
14. July 2025,European Medicines Agency,Report,2024 AI Observatory Report,https://www.linkedin.com/feed/update/urn:li:activity:7349369134134046723?
14. July 2025,European Medicines Agency,Report,2024 AI Observatory report: Compilation of 2024 experience,https://www.linkedin.com/feed/update/urn:li:activity:7349380968878682112?
14. July 2025,European Medicines Agency,Meeting,Pharmacovigilance Risk Assessment Committee (PRAC) 7 - 10 July 2025,https://www.linkedin.com/feed/update/urn:li:activity:7349393339156193280?
14. July 2025,ISO (International Organization for Standardization),Standards,ISO Update June 1. 2025 to July 1. 2025,https://www.linkedin.com/feed/update/urn:li:activity:7347867058375712768?
14. July 2025,International Council for Harmonisation,Guidance,ICH Q2(R2)/Q14 IWG Training Materials,https://www.linkedin.com/feed/update/urn:li:activity:7348749166329643008?
14. July 2025,International Council for Harmonisation,Presentation,ICH E20: Adaptive Designs for Clinical Trials,
14. July 2025,"Health Sciences Authority (HSA), Singapore",Guidance,GN-21 Guidance on Change Notification for Registered Medical Devices Rev 6.,
14. July 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Medical devices: UK approved bodies,
14. July 2025,Medicines and Healthcare products Regulatory Agency,Consultation,Guideline on the Inclusion of Pregnant and Breast-feeding Individuals,
14. July 2025,Swissmedic,Form,Swissmedic Forms for July 2025,
14. July 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Update to monograph requirements for listed probiotic medicines,
14. July 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,GMP Clearance: backlog reduction strategy progress update,
14. July 2025,USA Food & Drug Administration FDA,Update,Augmented Reality and Virtual Reality in Medical Devices,
14. July 2025,USA Food & Drug Administration FDA,Project,Bayesian Statistical Analysis (BSA) Demonstration Project,
14. July 2025,World Health Organisation WHO,Guidance,WHO certification scheme on the quality of pharmaceutical products,https://www.linkedin.com/feed/update/urn:li:activity:7349741929128968193?
14. July 2025,World Health Organisation WHO,Guidance,Mapping the application of artificial intelligence in traditional medicine,https://www.linkedin.com/feed/update/urn:li:activity:7349504908464717825?
